"price","volume","yard","area","rooms","sleeping","iso","hood","garden","balcony","garage","age","openh","paint","days","mALM","mAMS","mBRE","mDHA","mEIN","mGRO","mNIJ","mROT","mTIL","mUTR"
459500,616,236,153,4,3,0,"",1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1,0
325000,390,215,135,4,3,0,"Groenewoud",1,0,0,65,0,0,25,0,0,0,0,0,0,0,0,1,0
335000,380,117,110,5,3,0,"Tivoli",1,0,0,83,0,0,7,0,0,0,0,0,0,0,0,1,0
275000,400,168,120,6,5,0,"Huibeven",1,0,0,33,1,0,7,0,0,0,0,0,0,0,0,1,0
250000,356,143,112,4,3,0,"Het Zand",1,0,0,61,0,0,7,0,0,0,0,0,0,0,0,1,0
210000,312,154,79,3,2,0,"Korvel",1,0,0,95,0,0,7,0,0,0,0,0,0,0,0,1,0
357500,646,218,148,4,3,0,"Koolhoven",1,0,0,11,0,0,7,0,0,0,0,0,0,0,0,1,0
289000,424,175,117,4,3,0,"Broekhoven",1,0,1,82,0,0,8,0,0,0,0,0,0,0,0,1,0
229000,385,147,111,5,4,0,"Wandelbos-Zuid",1,0,0,55,0,0,8,0,0,0,0,0,0,0,0,1,0
275000,470,238,132,6,5,0,"De Reit",1,0,1,44,1,0,8,0,0,0,0,0,0,0,0,1,0
575000,816,938,214,6,5,0,"Het Laar",1,1,1,60,0,0,8,0,0,0,0,0,0,0,0,1,0
295000,385,161,128,5,4,0,"Hoefstraat",1,0,0,74,0,0,24,0,0,0,0,0,0,0,0,1,0
289500,412,247,121,4,3,0,"Dongewijk",1,0,1,24,0,0,9,0,0,0,0,0,0,0,0,1,0
189000,466,112,87,5,4,0,"Trouwlaan",1,0,0,78,0,0,9,0,0,0,0,0,0,0,0,1,0
300000,391,115,107,5,4,0,"Armhoef",1,0,0,88,0,0,9,0,0,0,0,0,0,0,0,1,0
259000,367,150,109,5,4,0,"Heerevelden",1,0,0,28,0,0,9,0,0,0,0,0,0,0,0,1,0
242500,390,157,106,4,3,0,"Tivoli",1,0,0,114,0,0,180,0,0,0,0,0,0,0,0,1,0
260000,370,108,103,4,3,0,"Hagelkruis",1,0,0,88,0,0,155,0,0,0,0,0,0,0,0,1,0
237500,375,233,101,4,3,0,"Vlashof",1,0,0,45,0,0,150,0,0,0,0,0,0,0,0,1,0
269500,446,270,119,5,3,0,"Trouwlaan",1,0,0,114,0,0,40,0,0,0,0,0,0,0,0,1,0
239000,360,140,120,6,4,0,"Heerevelden",1,0,0,29,0,0,10,0,0,0,0,0,0,0,0,1,0
165000,330,121,89,5,3,0,"Het Zand",1,0,0,60,0,0,10,0,0,0,0,0,0,0,0,1,0
197500,230,0,71,3,2,0,"Hoefstraat",0,1,1,13,0,0,70,0,0,0,0,0,0,0,0,1,0
300000,352,195,105,3,2,0,"Koestraat",1,0,1,8,0,0,10,0,0,0,0,0,0,0,0,1,0
249000,374,150,112,7,4,0,"De Quirijnstok",1,0,0,29,0,0,10,0,0,0,0,0,0,0,0,1,0
295000,371,227,116,5,4,0,"Witbrant",1,0,0,15,0,0,101,0,0,0,0,0,0,0,0,1,0
269000,452,166,113,4,3,0,"Heerevelden",1,0,1,28,0,0,41,0,0,0,0,0,0,0,0,1,0
289000,515,248,128,5,4,0,"Tuindorp de Kievit",1,0,1,24,0,0,11,0,0,0,0,0,0,0,0,1,0
685000,769,610,200,7,5,0,"Dalem",1,0,1,20,0,0,11,0,0,0,0,0,0,0,0,1,0
314500,450,107,125,5,4,0,"",1,0,0,4,0,0,137,0,0,0,0,0,0,0,0,1,0
229500,433,182,115,4,3,0,"De Quirijnstok",1,0,0,41,0,0,12,0,0,0,0,0,0,0,0,1,0
175000,285,122,86,4,0,0,"Vlashof",1,0,0,44,0,0,13,0,0,0,0,0,0,0,0,1,0
339000,405,294,117,5,0,0,"Heerevelden",1,0,1,28,0,0,14,0,0,0,0,0,0,0,0,1,0
225000,350,146,114,6,4,0,"Huibeven",1,0,0,30,0,0,16,0,0,0,0,0,0,0,0,1,0
239000,425,125,124,6,5,0,"Het Goirke",1,0,0,62,1,0,16,0,0,0,0,0,0,0,0,1,0
325000,476,174,140,5,4,0,"Zorgvlied",1,0,0,53,1,0,16,0,0,0,0,0,0,0,0,1,0
269000,327,144,102,5,4,0,"De Reit",1,0,1,56,0,0,16,0,0,0,0,0,0,0,0,1,0
239000,312,133,94,4,3,0,"Witbrant",1,0,0,14,0,0,16,0,0,0,0,0,0,0,0,1,0
925000,1028,1302,259,6,4,0,"Wandelbos-Zuid",1,1,1,0,0,0,126,0,0,0,0,0,0,0,0,1,0
259000,441,162,135,6,4,0,"Stokhasselt-Noord",1,0,1,41,1,0,17,0,0,0,0,0,0,0,0,1,0
219500,337,90,95,4,3,0,"Broekhoven",1,0,0,78,0,0,23,0,0,0,0,0,0,0,0,1,0
435000,741,214,207,6,5,0,"De Oude Warande",1,0,0,11,0,0,19,0,0,0,0,0,0,0,0,1,0
175000,285,121,78,4,0,0,"Wandelbos-Noord",1,0,0,57,0,0,20,0,0,0,0,0,0,0,0,1,0
164500,257,80,70,4,3,0,"Korvel",1,0,0,95,0,0,161,0,0,0,0,0,0,0,0,1,0
345000,610,0,194,4,3,0,"De Reit",0,1,1,40,0,0,4,0,0,0,0,0,0,0,0,1,0
350000,550,259,130,4,3,0,"Dalem",1,0,1,13,0,0,22,0,0,0,0,0,0,0,0,1,0
175000,339,122,77,5,3,0,"Hoefstraat",1,0,0,84,0,0,22,0,0,0,0,0,0,0,0,1,0
175000,270,95,89,4,3,0,"Korvel",1,0,0,85,0,0,21,0,0,0,0,0,0,0,0,1,0
275000,436,102,107,4,3,0,"Koestraat",1,1,0,114,0,0,23,0,0,0,0,0,0,0,0,1,0
239500,423,137,121,7,5,0,"Broekhoven",1,0,0,88,0,0,23,0,0,0,0,0,0,0,0,1,0
350000,350,0,112,3,2,0,"Het Zand",0,1,0,19,0,0,114,0,0,0,0,0,0,0,0,1,0
335000,485,157,139,5,3,0,"De Blaak",1,0,0,39,0,0,30,0,0,0,0,0,0,0,0,1,0
578000,725,815,152,5,4,0,"De Lijnse Hoek",1,0,1,100,0,0,235,0,0,0,0,0,0,0,0,1,0
250000,339,84,89,4,3,0,"Tivoli",1,0,0,83,0,0,25,0,0,0,0,0,0,0,0,1,0
257500,415,99,118,4,3,0,"Het Goirke",1,0,1,13,0,0,25,0,0,0,0,0,0,0,0,1,0
350000,498,0,120,3,2,0,"Centrum",1,0,1,69,0,0,105,0,0,0,0,0,0,0,0,1,0
395000,644,304,173,5,4,0,"Tuindorp de Kievit",1,1,0,23,0,0,76,0,0,0,0,0,0,0,0,1,0
325000,452,240,152,4,3,0,"Dalem",1,0,1,20,0,0,25,0,0,0,0,0,0,0,0,1,0
195000,270,193,110,4,3,0,"Koestraat",1,0,1,49,0,0,107,0,0,0,0,0,0,0,0,1,0
460000,579,342,176,5,4,0,"Tuindorp de Kievit",1,0,1,22,0,0,29,0,0,0,0,0,0,0,0,1,0
920000,1009,1250,263,6,2,0,"De Reit",1,0,1,31,1,0,30,0,0,0,0,0,0,0,0,1,0
269500,355,157,91,4,3,0,"De Blaak",1,0,0,40,1,0,30,0,0,0,0,0,0,0,0,1,0
239500,491,133,150,7,6,0,"Wandelbos-Zuid",1,0,0,47,1,0,30,0,0,0,0,0,0,0,0,1,0
235000,446,183,130,6,3,0,"Stokhasselt-Noord",1,0,0,41,0,0,77,0,0,0,0,0,0,0,0,1,0
230000,392,116,91,5,4,0,"Wandelbos-Zuid",1,0,0,55,0,0,32,0,0,0,0,0,0,0,0,1,0
375000,562,248,167,7,5,0,"Dalem",1,0,1,20,0,0,32,0,0,0,0,0,0,0,0,1,0
219000,360,202,97,5,4,0,"Koestraat",1,0,0,114,0,0,29,0,0,0,0,0,0,0,0,1,0
1115000,666,2773,168,4,2,0,"Wandelbos-Zuid",1,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,0
259000,473,188,121,5,4,0,"De Schans",1,0,0,42,0,0,31,0,0,0,0,0,0,0,0,1,0
189500,383,106,111,4,3,0,"Hoefstraat",1,0,0,84,0,0,36,0,0,0,0,0,0,0,0,1,0
285000,385,151,125,5,4,0,"Tuindorp de Kievit",1,0,0,21,0,0,35,0,0,0,0,0,0,0,0,1,0
189000,315,127,90,4,3,0,"Wandelbos-Noord",1,0,0,56,0,0,37,0,0,0,0,0,0,0,0,1,0
925000,1000,1944,285,6,0,0,"Wandelbos-Zuid",1,0,1,50,1,0,39,0,0,0,0,0,0,0,0,1,0
279500,355,131,122,5,4,0,"Koolhoven",1,0,0,11,0,0,59,0,0,0,0,0,0,0,0,1,0
210000,355,149,106,4,3,0,"Tivoli",1,0,0,111,0,0,14,0,0,0,0,0,0,0,0,1,0
279000,410,266,131,5,0,0,"Korvel",1,0,0,8,0,0,39,0,0,0,0,0,0,0,0,1,0
175000,285,131,78,4,3,0,"Het Zand",1,0,0,57,0,0,39,0,0,0,0,0,0,0,0,1,0
275000,437,186,118,5,4,0,"Huibeven",1,0,1,31,0,0,41,0,0,0,0,0,0,0,0,1,0
199000,348,152,90,4,2,0,"De Schans",1,0,1,88,0,0,28,0,0,0,0,0,0,0,0,1,0
245000,437,170,132,5,3,0,"Gasthuisstraat",1,0,1,81,0,0,43,0,0,0,0,0,0,0,0,1,0
500000,615,121,149,4,1,0,"Centrum",1,1,1,101,0,0,43,0,0,0,0,0,0,0,0,1,0
275000,560,407,150,6,5,0,"Het Goirke",1,0,1,83,0,0,43,0,0,0,0,0,0,0,0,1,0
255000,447,154,128,5,4,0,"Het Zand",1,0,0,59,0,0,43,0,0,0,0,0,0,0,0,1,0
275000,454,109,131,4,3,0,"Hoefstraat",1,0,0,8,0,0,43,0,0,0,0,0,0,0,0,1,0
365000,575,266,128,5,4,0,"Campenhoef",1,0,1,26,0,0,43,0,0,0,0,0,0,0,0,1,0
219000,304,164,78,4,3,0,"Industrieterrein Loven",1,0,0,87,0,0,44,0,0,0,0,0,0,0,0,1,0
400000,467,488,113,4,2,0,"De Blaak",1,0,1,34,0,0,46,0,0,0,0,0,0,0,0,1,0
475000,600,483,180,5,4,0,"Dalem",1,0,0,18,0,0,56,0,0,0,0,0,0,0,0,1,0
287500,300,1824,77,5,3,0,"",1,0,1,39,0,0,8,0,0,0,0,0,0,0,0,1,0
439000,590,386,153,5,4,0,"Industriestrook Goirke-Kanaaldijk",1,0,1,14,0,0,199,0,0,0,0,0,0,0,0,1,0
759000,795,731,194,8,4,0,"De Blaak",1,0,1,41,1,0,49,0,0,0,0,0,0,0,0,1,0
450000,590,389,174,5,4,0,"Tuindorp de Kievit",1,0,0,22,0,0,50,0,0,0,0,0,0,0,0,1,0
339500,438,214,121,5,4,0,"Hoefstraat",1,0,0,18,0,0,187,0,0,0,0,0,0,0,0,1,0
225000,335,173,102,5,4,0,"Vlashof",1,0,0,52,0,0,178,0,0,0,0,0,0,0,0,1,0
350000,600,285,146,4,3,0,"Dalem",1,0,1,19,0,0,55,0,0,0,0,0,0,0,0,1,0
1200000,982,1417,273,8,0,0,"De Reit",1,0,0,5,0,0,57,0,0,0,0,0,0,0,0,1,0
299500,440,126,118,5,0,0,"Hasselt",1,0,0,12,0,0,58,0,0,0,0,0,0,0,0,1,0
285000,448,105,106,4,3,0,"Broekhoven",1,0,1,80,0,0,59,0,0,0,0,0,0,0,0,1,0
625000,967,234,241,8,5,0,"Tivoli",1,0,0,92,0,0,74,0,0,0,0,0,0,0,0,1,0
440000,642,262,170,5,3,0,"",1,0,1,7,0,0,282,0,0,0,0,0,0,0,0,1,0
439000,505,235,165,5,4,0,"Tuindorp de Kievit",1,0,1,21,1,0,63,0,0,0,0,0,0,0,0,1,0
1095000,935,1259,253,9,0,0,"Het Laar",1,0,1,12,0,0,64,0,0,0,0,0,0,0,0,1,0
700000,786,384,208,4,3,0,"Witbrant",1,0,1,15,0,0,64,0,0,0,0,0,0,0,0,1,0
599000,561,402,157,4,3,0,"De Reit",1,0,1,43,1,0,36,0,0,0,0,0,0,0,0,1,0
289000,495,247,127,5,4,0,"Heerevelden",1,0,1,28,0,0,66,0,0,0,0,0,0,0,0,1,0
300000,472,233,120,4,3,0,"Heerevelden",1,0,1,29,1,0,66,0,0,0,0,0,0,0,0,1,0
269500,401,285,115,5,4,0,"Het Zand",1,1,1,56,1,0,66,0,0,0,0,0,0,0,0,1,0
175000,132,0,44,2,0,0,"Besterd",1,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,0
189000,207,0,68,3,2,0,"Trouwlaan",0,1,0,20,0,0,7,0,0,0,0,0,0,0,0,1,0
235000,247,0,82,3,2,0,"Oude Dijk",0,1,0,24,0,0,8,0,0,0,0,0,0,0,0,1,0
399000,284,0,91,3,2,0,"Tivoli",0,1,1,6,0,0,8,0,0,0,0,0,0,0,0,1,0
235000,247,0,82,3,2,0,"Oude Dijk",0,1,0,24,0,0,9,0,0,0,0,0,0,0,0,1,0
242500,380,0,101,3,0,0,"Het Goirke",0,1,0,13,0,0,10,0,0,0,0,0,0,0,0,1,0
259500,288,0,84,4,0,0,"Broekhoven",1,1,1,15,0,0,10,0,0,0,0,0,0,0,0,1,0
169000,215,0,65,3,0,0,"Het Zand",0,1,0,55,0,0,13,0,0,0,0,0,0,0,0,1,0
254000,355,115,112,5,0,0,"Het Goirke",1,0,0,8,0,0,43,0,0,0,0,0,0,0,0,1,0
394500,560,602,135,4,3,0,"Gasthuisstraat",1,1,1,100,0,0,243,0,0,0,0,0,0,0,0,1,0
335000,514,270,134,5,4,0,"Tuindorp de Kievit",1,0,1,21,0,0,73,0,0,0,0,0,0,0,0,1,0
212500,275,0,92,3,2,0,"Stokhasselt-Noord",0,1,1,15,0,0,13,0,0,0,0,0,0,0,0,1,0
127500,117,0,39,2,1,0,"Trouwlaan",0,1,0,55,0,0,15,0,0,0,0,0,0,0,0,1,0
185000,348,108,96,4,3,0,"Hasselt",1,0,0,93,0,0,57,0,0,0,0,0,0,0,0,1,0
214500,251,58,72,4,2,0,"Groeseind",1,0,0,14,0,0,52,0,0,0,0,0,0,0,0,1,0
325000,478,146,133,5,4,0,"",1,1,0,4,0,0,37,0,0,0,0,0,0,0,0,1,0
215000,386,217,93,3,2,0,"Stokhasselt-Noord",1,0,1,42,1,0,78,0,0,0,0,0,0,0,0,1,0
450000,500,145,144,6,3,0,"Centrum",1,0,0,119,0,0,78,0,0,0,0,0,0,0,0,1,0
785000,865,707,206,8,6,0,"De Blaak",1,0,1,39,0,0,79,0,0,0,0,0,0,0,0,1,0
250000,280,0,90,3,2,0,"Broekhoven",0,0,0,16,0,0,165,0,0,0,0,0,0,0,0,1,0
210000,314,153,94,4,3,0,"Gasthuisstraat",1,0,0,64,0,0,36,0,0,0,0,0,0,0,0,1,0
189500,361,91,93,4,2,0,"Hasselt",1,0,0,84,0,0,36,0,0,0,0,0,0,0,0,1,0
329000,305,0,103,3,0,0,"Hagelkruis",1,1,0,18,0,0,21,0,0,0,0,0,0,0,0,1,0
649000,893,0,308,6,4,0,"Hagelkruis",0,0,1,15,0,0,24,0,0,0,0,0,0,0,0,1,0
595000,666,5837,171,8,0,0,"Buitengebied Noordoost",1,0,1,44,0,0,84,0,0,0,0,0,0,0,0,1,0
187500,183,0,60,3,2,0,"Dalem",0,0,0,19,0,0,74,0,0,0,0,0,0,0,0,1,0
335000,386,265,112,5,4,0,"Wandelbos-Zuid",1,0,1,51,0,0,85,0,0,0,0,0,0,0,0,1,0
245000,365,181,115,5,0,0,"",1,0,1,58,0,0,7,0,0,0,0,0,0,0,0,1,0
249000,388,155,116,5,3,0,"Zorgvlied",1,0,0,58,0,0,87,0,0,0,0,0,0,0,0,1,0
200000,305,125,104,5,3,0,"Tuindorp de Kievit",1,0,0,21,0,0,45,0,0,0,0,0,0,0,0,1,0
235000,267,0,102,3,0,0,"Het Goirke",0,1,0,13,0,0,31,0,0,0,0,0,0,0,0,1,0
365000,487,243,144,7,0,0,"De Blaak",1,0,0,39,1,0,91,0,0,0,0,0,0,0,0,1,0
250000,540,165,162,4,3,0,"Loven",1,0,1,85,0,0,91,0,0,0,0,0,0,0,0,1,0
250000,400,0,125,4,2,0,"Besterd",0,1,1,21,0,0,32,0,0,0,0,0,0,0,0,1,0
224500,375,118,90,4,3,0,"Trouwlaan",1,0,0,42,0,0,270,0,0,0,0,0,0,0,0,1,0
410000,740,210,250,11,8,0,"Het Zand",1,0,0,60,0,0,141,0,0,0,0,0,0,0,0,1,0
219500,390,132,116,5,4,0,"Het Zand",1,1,0,59,0,0,241,0,0,0,0,0,0,0,0,1,0
350000,471,174,150,5,4,0,"",1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0
369000,385,0,153,3,2,0,"Hagelkruis",0,1,0,15,0,0,35,0,0,0,0,0,0,0,0,1,0
250000,358,241,108,5,4,0,"Huibeven",1,0,0,35,0,0,47,0,0,0,0,0,0,0,0,1,0
215000,362,136,114,5,4,0,"Groenewoud",1,0,0,44,0,0,105,0,0,0,0,0,0,0,0,1,0
359000,385,0,153,3,2,0,"Hagelkruis",0,0,1,15,0,0,43,0,0,0,0,0,0,0,0,1,0
169500,150,0,50,3,2,0,"Koestraat",0,1,0,8,0,0,43,0,0,0,0,0,0,0,0,1,0
925000,752,522,194,7,6,0,"Zorgvlied",1,1,1,88,1,0,104,0,0,0,0,0,0,0,0,1,0
275000,414,126,116,4,0,0,"",0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,1,0
529500,701,456,160,4,0,0,"",0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,1,0
395000,621,229,145,4,0,0,"",0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,1,0
299000,418,197,116,4,3,0,"Het Goirke",1,0,0,88,0,0,107,0,0,0,0,0,0,0,0,1,0
295000,281,0,90,3,2,0,"Wandelbos-Zuid",0,1,1,23,0,0,23,0,0,0,0,0,0,0,0,1,0
250000,410,170,123,5,4,0,"De Quirijnstok",1,0,0,46,0,0,117,0,0,0,0,0,0,0,0,1,0
305000,333,0,128,3,0,0,"De Schans",0,1,0,7,0,0,38,0,0,0,0,0,0,0,0,1,0
575000,773,2930,133,5,4,0,"De Schans",1,0,1,42,0,0,120,0,0,0,0,0,0,0,0,1,0
685000,660,2565,165,4,0,0,"Buitengebied Zuidwest",1,0,1,99,0,0,66,0,0,0,0,0,0,0,0,1,0
425000,569,164,154,5,4,0,"Groenewoud",1,0,0,69,1,0,122,0,0,0,0,0,0,0,0,1,0
165000,181,0,60,2,1,0,"De Reit",0,1,0,57,0,0,28,0,0,0,0,0,0,0,0,1,0
189500,370,118,98,4,3,0,"Broekhoven",1,0,0,78,0,0,264,0,0,0,0,0,0,0,0,1,0
375000,520,207,163,5,4,0,"Huibeven",1,0,1,31,0,0,155,0,0,0,0,0,0,0,0,1,0
940000,2716,0,445,4,1,0,"Besterd",1,0,0,93,0,0,65,0,0,0,0,0,0,0,0,1,0
625000,1509,433,488,5,4,0,"Hagelkruis",0,0,0,80,0,0,125,0,0,0,0,0,0,0,0,1,0
275000,376,273,115,5,3,0,"De Schans",1,0,0,114,0,0,261,0,0,0,0,0,0,0,0,1,0
225000,380,273,109,4,3,0,"Hagelkruis",1,0,0,114,0,0,287,0,0,0,0,0,0,0,0,1,0
300000,780,160,220,3,2,0,"Hasselt",0,0,0,85,0,0,131,0,0,0,0,0,0,0,0,1,0
355000,507,389,135,5,4,0,"Huibeven",1,0,1,33,1,0,242,0,0,0,0,0,0,0,0,1,0
287500,249,0,74,3,2,0,"Centrum",1,1,0,6,0,0,64,0,0,0,0,0,0,0,0,1,0
435000,520,570,163,5,0,0,"Wandelbos-Zuid",1,1,1,48,0,0,140,0,0,0,0,0,0,0,0,1,0
235000,320,244,95,4,0,0,"Gesworen Hoek",1,0,0,32,0,0,96,0,0,0,0,0,0,0,0,1,0
289000,385,102,123,4,3,0,"Het Goirke",1,0,0,85,0,0,126,0,0,0,0,0,0,0,0,1,0
299500,460,211,130,5,4,0,"Witbrant",1,1,0,15,0,0,141,0,0,0,0,0,0,0,0,1,0
219000,461,187,132,5,4,0,"Hagelkruis",1,0,0,87,0,0,142,0,0,0,0,0,0,0,0,1,0
329000,330,0,90,3,0,0,"Tivoli",0,1,0,6,0,0,38,0,0,0,0,0,0,0,0,1,0
215000,430,156,112,5,4,0,"Korvel",1,0,0,62,0,0,340,0,0,0,0,0,0,0,0,1,0
259500,350,0,112,4,3,0,"Zorgvlied",0,1,1,49,0,0,85,0,0,0,0,0,0,0,0,1,0
285000,435,114,120,4,3,0,"Broekhoven",1,0,0,87,0,0,147,0,0,0,0,0,0,0,0,1,0
249000,270,0,80,3,2,0,"Hagelkruis",0,1,0,11,0,0,92,0,0,0,0,0,0,0,0,1,0
587500,673,285,196,7,6,0,"Zorgvlied",1,0,1,51,1,0,154,0,0,0,0,0,0,0,0,1,0
247500,372,121,93,3,2,0,"Tivoli",1,0,0,109,0,0,156,0,0,0,0,0,0,0,0,1,0
410000,547,0,174,5,4,0,"Dalem",1,0,1,18,0,0,232,0,0,0,0,0,0,0,0,1,0
179500,390,0,119,4,3,0,"Besterd",0,1,0,21,0,0,101,0,0,0,0,0,0,0,0,1,0
179000,385,145,127,6,4,0,"Het Zand",1,1,0,59,0,0,166,0,0,0,0,0,0,0,0,1,0
250000,515,120,156,4,3,0,"Het Goirke",1,0,0,90,0,0,332,0,0,0,0,0,0,0,0,1,0
189500,317,87,74,3,2,0,"Korvel",1,0,0,92,0,0,43,0,0,0,0,0,0,0,0,1,0
239000,339,0,112,4,3,0,"Zorgvlied",0,1,0,49,0,0,113,0,0,0,0,0,0,0,0,1,0
590000,522,566,198,5,4,0,"Het Laar",1,0,1,85,0,0,240,0,0,0,0,0,0,0,0,1,0
200000,376,164,95,6,5,0,"Het Zand",1,1,0,61,0,0,47,0,0,0,0,0,0,0,0,1,0
250000,400,91,111,5,0,0,"Gasthuisstraat",1,0,0,83,0,0,180,0,0,0,0,0,0,0,0,1,0
545000,766,434,221,7,6,0,"Tuindorp de Kievit",1,0,1,21,0,0,182,0,0,0,0,0,0,0,0,1,0
1145000,1700,425,370,11,0,0,"Centrum",1,0,1,189,0,0,190,0,0,0,0,0,0,0,0,1,0
575000,768,1050,206,5,3,0,"Dongewijk",1,0,1,46,0,0,190,0,0,0,0,0,0,0,0,1,0
725000,1014,551,261,7,5,0,"Koolhoven",1,0,0,11,0,0,191,0,0,0,0,0,0,0,0,1,0
600000,885,382,229,7,6,0,"Koolhoven",1,0,1,8,0,0,72,0,0,0,0,0,0,0,0,1,0
375000,571,335,164,6,5,0,"Tuindorp de Kievit",1,0,1,23,0,0,197,0,0,0,0,0,0,0,0,1,0
289500,460,186,133,4,3,0,"Heerevelden",1,0,0,29,0,0,145,0,0,0,0,0,0,0,0,1,0
289000,391,120,122,4,3,0,"Broekhoven",1,0,0,62,0,0,65,0,0,0,0,0,0,0,0,1,0
288725,457,129,126,5,0,0,"",0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0
334750,636,154,169,6,0,0,"",0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0
298725,483,129,129,5,0,0,"",0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0
155000,154,0,45,2,1,1,"Besterd",0,0,1,13,0,1,31,0,0,0,0,0,0,0,0,1,0
297500,482,148,141,6,5,0,"Korvel",1,0,0,68,0,0,68,0,0,0,0,0,0,0,0,1,0
199000,429,108,93,3,2,0,"Trouwlaan",1,0,1,114,1,0,203,0,0,0,0,0,0,0,0,1,0
184500,310,94,94,4,3,0,"Groenewoud",1,0,0,88,0,0,150,0,0,0,0,0,0,0,0,1,0
215000,404,116,110,5,4,0,"Zorgvlied",1,0,0,64,0,0,77,0,0,0,0,0,0,0,0,1,0
301592,523,0,131,5,3,0,"",1,0,0,0,0,0,109,0,0,0,0,0,0,0,0,1,0
267500,449,233,106,5,4,0,"Tuindorp de Kievit",1,0,1,22,0,0,74,0,0,0,0,0,0,0,0,1,0
645000,979,825,278,8,3,0,"De Blaak",1,0,1,38,1,0,209,0,0,0,0,0,0,0,0,1,0
225000,383,138,112,5,4,0,"Huibeven",1,0,0,30,0,0,9,0,0,0,0,0,0,0,0,1,0
400000,531,286,151,5,4,0,"Tuindorp de Kievit",1,0,1,20,0,0,11,0,0,0,0,0,0,0,0,1,0
485000,753,306,212,6,4,0,"Witbrant",1,0,1,14,0,0,213,0,0,0,0,0,0,0,0,1,0
245000,433,164,114,5,4,0,"Huibeven",1,0,0,34,0,0,18,0,0,0,0,0,0,0,0,1,0
299500,500,157,141,5,4,0,"Koolhoven",1,0,0,12,0,0,359,0,0,0,0,0,0,0,0,1,0
325000,577,140,159,6,4,0,"Witbrant",1,0,1,15,0,0,22,0,0,0,0,0,0,0,0,1,0
359000,568,313,146,6,4,0,"Tuindorp de Kievit",1,0,1,20,0,0,24,0,0,0,0,0,0,0,0,1,0
495000,755,509,204,4,3,0,"Dalem",1,0,0,19,0,0,224,0,0,0,0,0,0,0,0,1,0
437500,286,0,110,4,3,0,"",0,0,0,-1,0,0,155,0,0,0,0,0,0,0,0,1,0
520000,640,341,185,5,0,0,"Hagelkruis",1,1,0,103,0,0,225,0,0,0,0,0,0,0,0,1,0
250000,400,178,105,5,3,0,"Bosscheweg",1,0,0,93,0,0,225,0,0,0,0,0,0,0,0,1,0
245000,393,152,118,5,4,0,"Tuindorp de Kievit",1,0,0,24,0,0,28,0,0,0,0,0,0,0,0,1,0
259500,414,233,96,4,2,0,"Tuindorp de Kievit",1,0,1,23,0,0,29,0,0,0,0,0,0,0,0,1,0
210000,348,173,94,7,4,0,"Vlashof",1,0,0,51,0,0,29,0,0,0,0,0,0,0,0,1,0
439000,528,390,149,5,4,0,"Huibeven",1,1,1,31,1,0,231,0,0,0,0,0,0,0,0,1,0
459500,636,434,163,6,5,0,"Campenhoef",1,0,1,27,1,0,32,0,0,0,0,0,0,0,0,1,0
179000,290,89,100,3,0,0,"Korvel",1,0,0,89,0,0,33,0,0,0,0,0,0,0,0,1,0
265000,463,153,129,6,5,0,"Koolhoven",1,0,0,12,0,0,34,0,0,0,0,0,0,0,0,1,0
249500,370,133,105,4,3,0,"Korvel",1,0,0,14,0,0,186,0,0,0,0,0,0,0,0,1,0
159500,80,13200,30,2,0,0,"",1,0,0,18,0,0,364,0,0,0,0,0,0,0,0,1,0
359000,575,242,157,5,0,0,"Heerevelden",1,0,1,28,0,0,40,0,0,0,0,0,0,0,0,1,0
269000,485,146,140,7,0,0,"Tuindorp de Kievit",1,0,0,22,0,0,40,0,0,0,0,0,0,0,0,1,0
175000,300,143,82,4,3,0,"Loven",1,0,0,96,0,0,41,0,0,0,0,0,0,0,0,1,0
225000,295,145,90,5,4,0,"Hasselt",1,0,0,30,0,0,41,0,0,0,0,0,0,0,0,1,0
249000,405,168,108,5,4,0,"Gesworen Hoek",1,0,1,36,1,0,112,0,0,0,0,0,0,0,0,1,0
239500,411,125,132,8,4,0,"Het Zand",1,0,0,59,0,0,42,0,0,0,0,0,0,0,0,1,0
389500,357,185,114,5,4,0,"Armhoef",1,0,0,84,0,0,43,0,0,0,0,0,0,0,0,1,0
225000,415,145,120,6,5,0,"Korvel",1,0,0,61,0,0,199,0,0,0,0,0,0,0,0,1,0
169900,230,75,63,4,2,0,"Hoefstraat",1,0,0,93,0,0,46,0,0,0,0,0,0,0,0,1,0
395000,601,303,174,6,2,0,"Tuindorp de Kievit",1,0,1,24,0,0,248,0,0,0,0,0,0,0,0,1,0
422500,286,0,110,4,3,0,"",0,0,0,-1,0,0,178,0,0,0,0,0,0,0,0,1,0
415000,286,0,110,3,2,0,"",0,0,0,-1,0,0,178,0,0,0,0,0,0,0,0,1,0
